10000 40000
8267 8116 111
8268 2297 280
8269 2726 220
8269 7964 37
8270 560 148
8270 9558 254
8271 281 3
8271 4842 32
8271 4901 297
8271 5578 269
8271 7136 78
8272 268 122
8272 1003 3
8272 1434 144
8272 4483 48
8272 8319 278
8272 9554 165
8273 3192 261
8273 4492 45
8273 5707 161
8273 8677 141
8274 2537 71
8275 84 182
8275 1221 176
8275 6917 160
8276 2074 80
8276 3434 123
8276 5963 150
8277 2115 14
8277 5319 192
8277 8613 185
8277 9584 214
8278 1223 261
8278 4661 295
8278 9113 85
8279 1929 106
8279 7033 85
8279 7533 90
8280 612 218
8280 934 285
8280 1527 139
8280 3811 256
8280 4085 14
8280 4657 90
8280 5558 3
8281 4734 53
8281 7561 206
8282 6305 55
8282 9965 87
8283 132 222
8283 667 236
8283 5158 76
8283 6187 198
8284 1463 55
8284 3269 161
8284 9497 175
8285 2333 261
8285 8598 227
8286 4118 84
8286 7277 42
8287 1047 298
8287 3950 198
8287 4463 60
8287 4867 162
8287 7920 53
8288 1616 139
8288 2377 75
8288 4526 183
8288 7925 195
8288 8588 161
8289 1600 273
8289 1669 48
8289 5944 165
8289 6762 162
8289 9735 275
8290 5462 44
8290 5676 72
8290 8957 248
8291 1101 60
8291 2252 133
8291 6963 293
8291 8145 272
8292 736 45
8292 2010 198
8292 7492 54
8292 7992 160
8293 96 157
8293 872 45
8293 2059 175
8293 2475 35
8293 5160 94
8293 7692 62
8294 635 110
8294 1734 199
8294 2391 16
8294 3986 137
8294 7382 243
8294 7519 142
8295 1527 124
8295 7243 133
8296 246 21
8296 782 129
8296 979 1
8296 5806 288
8297 1223 203
8297 7882 126
8298 39 83
8298 2025 89
8298 5253 85
8298 6402 5
8298 7636 271
8298 8885 209
8299 2444 197
8300 7925 273
8301 8442 149
8302 7425 149
8303 925 228
8303 1719 90
8303 3062 281
8304 11 74
8304 1289 222
8304 3004 40
8304 4341 203
8304 5986 80
8304 7250 127
8304 7659 162
8304 9501 34
8305 3752 18
8305 4110 117
8305 4605 249
8305 7140 146
8305 8321 200
8305 8725 21
8306 460 32
8306 936 39
8306 1482 179
8306 2403 253
8306 5511 145
8306 7040 164
8306 7290 130
8306 8396 286
8306 8596 103
8308 2758 191
8308 7801 271
8308 9122 60
8309 3495 67
8309 4430 194
8309 4612 208
8310 2443 236
8310 7825 141
8310 9085 259
8311 4314 0
8311 5619 204
8312 786 68
8312 5393 3
8312 9170 15
8313 1773 23
8313 4474 122
8313 4495 3
8313 6543 95
8313 8838 117
8314 350 86
8314 1779 40
8314 4811 144
8315 1026 152
8315 1406 30
8315 1486 70
8315 6626 298
8316 122 25
8316 272 199
8316 2379 285
8316 5061 287
8316 6169 24
8317 2767 233
8317 8617 41
8318 449 155
8318 7870 1
8318 8963 13
8318 9135 276
8318 9750 59
8319 396 290
8319 2368 35
8319 3004 50
8319 5405 117
8319 7023 66
8319 9881 126
8320 914 44
8320 2831 278
8320 5819 225
8320 9440 54
8321 2119 49
8321 8745 128
8322 851 25
8322 4790 92
8322 7587 219
8322 9951 0
8323 1132 172
8323 4889 105
8323 5006 157
8323 5213 222
8323 6828 27
8324 3316 214
8324 8420 59
8324 8472 96
8325 569 120
8325 6067 95
8326 1498 206
8326 4320 20
8327 1513 184
8327 1699 216
8327 1730 177
8327 2759 200
8328 1338 36
8328 3288 39
8328 6669 259
8329 391 81
8330 4637 130
8330 6687 174
8330 7753 105
8331 895 246
8331 1448 138
8332 6574 212
8332 7739 96
8332 8764 287
8333 1470 14
8333 6581 158
8333 8112 38
8333 9465 132
8334 718 172
8334 782 188
8335 5190 277
8335 7677 259
8336 6862 73
8337 415 137
8337 1278 93
8338 106 286
8338 2464 97
8338 5032 2
8339 552 130
8339 3097 250
8339 7555 230
8340 4850 242
8340 5231 103
8341 629 57
8342 3484 238
8342 9527 15
8343 152 115
8343 2371 295
8343 2918 42
8344 652 95
8344 1035 180
8344 1089 90
8344 5533 219
8344 6130 150
8345 109 53
8345 6002 169
8345 8196 204
8346 2389 102
8346 4565 200
8346 5000 95
8346 5891 37
8346 6419 222
8346 6844 241
8346 9401 263
8346 9588 104
8347 110 180
8347 7395 222
8347 8474 234
8348 282 265
8349 4168 169
8349 5474 252
8349 6386 276
8350 4333 125
8350 5582 267
8350 8309 80
8351 1302 41
8351 2648 280
8351 4474 71
8351 5867 129
8351 6362 14
8353 255 109
8353 3672 42
8353 4602 241
8353 5574 0
8353 9652 281
8354 419 114
8354 839 54
8354 1261 193
8354 3081 207
8354 6251 287
8355 3232 259
8355 4952 105
8355 8214 81
8356 5193 51
8356 6279 185
8356 7767 78
8357 70 271
8357 401 67
8357 3415 183
8357 9792 79
8358 299 138
8358 4634 13
8359 1244 6
8359 5911 31
8360 1846 181
8360 6187 286
8360 6378 33
8360 8340 0
8361 32 267
8361 3132 228
8361 3881 258
8361 4255 266
8361 6008 73
8361 6888 156
8362 2996 138
8362 7843 185
8362 8140 72
8363 982 7
8363 2593 292
8363 7142 204
8363 7496 176
8364 371 93
8364 5032 18
8365 2902 129
8365 6344 44
8366 1276 245
8366 3084 107
8366 5706 78
8366 6758 156
8367 973 224
8367 4182 188
8367 5490 197
8367 8178 102
8368 222 79
8368 231 63
8368 730 84
8368 2473 20
8368 6687 68
8368 9159 79
8369 6886 11
8369 8613 37
8370 5402 258
8370 5638 190
8370 6630 226
8371 5779 16
8371 8561 184
8372 45 71
8372 850 219
8372 5738 270
8372 8221 182
8372 8450 233
8373 420 127
8373 6289 85
8373 8652 94
8373 9476 71
8374 1059 282
8374 2097 5
8374 2108 35
8374 2466 153
8374 7505 287
8374 8584 222
8374 9012 212
8375 2543 245
8376 4944 81
8376 7780 61
8376 8383 62
8376 8408 48
8376 8593 216
8377 860 92
8377 5153 166
8378 626 163
8378 2386 218
8378 4419 51
8378 5249 261
8379 5845 28
8379 6213 160
8379 6305 100
8379 6833 259
8379 7140 108
8380 1374 84
8380 3165 246
8380 7063 232
8380 8319 257
8381 2209 212
8381 2625 245
8381 4696 119
8381 5191 175
8381 5349 102
8381 5783 0
8381 6524 136
8381 8370 226
8382 169 36
8383 858 159
8383 2811 50
8383 3264 145
8383 5255 122
8383 6846 243
8383 8720 144
8384 6754 276
8384 7865 105
8385 7157 145
8386 3241 226
8387 1583 261
8387 1594 119
8387 2546 221
8387 3444 86
8387 7321 44
8388 405 107
8388 2773 163
8388 9029 129
8390 927 106
8390 2368 139
8390 3599 177
8390 5412 40
8391 9470 159
8392 2570 19
8392 3037 25
8392 3669 164
8392 3948 293
8392 8752 224
8392 9813 180
8392 9826 207
8393 2588 114
8393 3450 226
8393 3682 77
8393 4119 96
8393 6620 13
8393 6996 119
8394 180 197
8394 1371 27
8395 1656 109
8395 3904 188
8395 7611 140
8396 2224 195
8396 5670 13
8396 8339 86
8397 1424 193
8397 3736 270
8397 4589 271
8398 1679 191
8399 3088 66
8400 1906 3
8400 3369 175
8400 4179 117
8400 4453 48
8400 7455 221
8401 1603 64
8401 1932 105
8401 3338 206
8401 5657 205
8401 9208 143
8402 2478 169
8402 3291 288
8402 5074 150
8402 7246 43
8402 7853 102
8403 1862 123
8403 5448 251
8403 5502 89
8404 2202 91
8404 2606 183
8405 100 15
8405 269 103
8405 3450 253
8405 8826 216
8405 9479 271
8406 1831 26
8406 2222 286
8406 4210 290
8407 4176 22
8408 643 158
8408 1185 125
8409 1595 8
8409 5701 216
8410 1619 62
8410 3255 178
8410 4734 101
8410 5644 272
8410 6338 153
8411 1083 261
8411 2141 43
8411 2801 54
8411 3046 177
8411 7310 79
8412 3030 280
8412 9372 259
8413 628 175
8413 719 223
8413 1400 16
8413 3464 65
8413 3955 189
8413 9597 257
8414 732 42
8414 1050 240
8414 1752 12
8414 7379 201
8414 9427 141
8415 1022 197
8415 1399 55
8415 7719 89
8415 9554 230
8416 1331 260
8416 2436 298
8416 2645 270
8416 9931 288
8418 900 228
8419 1525 80
8419 1801 277
8419 3219 175
8419 5565 205
8419 6587 100
8419 7231 32
8419 7708 214
8419 9198 137
8419 9478 299
8420 2384 115
8420 2496 189
8421 3381 49
8421 4145 291
8421 4920 178
8421 7100 45
8422 8031 170
8423 158 145
8423 4346 62
8423 5694 112
8423 7715 14
8423 8890 217
8424 831 155
8424 5647 139
8424 6485 28
8424 7093 76
8424 9685 285
8425 7184 15
8425 9111 6
8426 7183 11
8426 7255 255
8426 8406 270
8426 8757 222
8427 7548 3
8427 9153 122
8428 1823 146
8428 2242 113
8428 7949 85
8430 2614 228
8430 5004 239
8430 7950 177
8431 5468 15
8431 5834 19
8432 448 22
8432 3742 11
8432 8476 227
8432 8904 246
8433 2344 174
8433 3260 25
8433 4843 164
8433 6090 65
8433 6633 180
8434 2649 39
8434 3271 298
8435 3963 262
8435 4071 111
8435 5488 36
8435 6781 222
8435 8934 204
8436 1207 116
8436 1262 273
8436 2615 248
8436 2745 47
8436 9530 8
8437 8834 273
8438 2082 87
8438 2479 26
8438 4795 224
8438 6478 13
8439 579 232
8439 9844 76
8439 9941 251
8440 89 94
8441 193 141
8441 7777 296
8441 7948 66
8441 9053 23
8442 1112 90
8442 1430 171
8442 2619 282
8442 6125 90
8442 9280 116
8443 676 83
8443 6337 97
8443 8245 285
8443 8296 73
8443 9047 253
8443 9640 286
8444 67 123
8444 428 195
8444 1329 246
8444 2405 2
8444 3890 41
8444 5649 275
8444 7023 63
8444 7028 244
8444 8644 123
8444 9523 209
8445 252 82
8445 2344 111
8445 3609 100
8445 7383 87
8445 9544 105
8445 9862 244
8446 1671 35
8446 6023 113
8446 7405 139
8447 7043 6
8448 97 277
8448 1077 259
8448 1526 264
8448 4223 195
8448 5849 219
8449 812 122
8449 7009 31
8449 7449 229
8450 454 190
8450 643 58
8451 875 54
8451 2883 57
8451 5731 45
8451 6334 28
8451 8797 207
8452 117 156
8452 862 279
8452 1298 137
8452 1425 186
8452 1693 243
8452 1892 66
8452 7147 96
8453 256 228
8453 4117 165
8454 2075 71
8454 3992 2
8455 979 178
8455 1392 166
8455 3303 120
8455 5725 171
8455 7986 184
8455 8549 256
8456 330 29
8456 2148 44
8456 9405 131
8457 1599 296
8457 6068 33
8458 6865 174
8459 2939 105
8459 4589 205
8459 4890 192
8459 5477 41
8459 7036 158
8460 100 104
8460 4135 200
8460 4373 223
8460 8277 208
8461 3242 131
8461 6173 208
8461 8676 270
8461 9295 252
8462 3587 138
8462 5804 172
8462 6627 119
8462 7279 268
8464 1486 130
8464 1643 119
8464 1736 12
8464 2605 104
8464 6738 137
8464 7399 33
8464 7469 224
8465 254 66
8465 2307 0
8465 7523 0
8466 799 270
8466 1938 221
8466 2193 298
8466 5812 202
8466 6965 201
8466 9706 185
8467 1585 36
8467 2059 208
8467 5291 107
8467 5385 75
8467 8150 247
8468 4477 199
8468 6957 10
8468 7921 19
8468 9031 208
8468 9882 119
8469 396 114
8469 441 298
8469 3836 208
8469 5760 99
8470 114 202
8470 183 189
8470 610 5
8470 3958 84
8470 4993 273
8470 8017 298
8470 8762 210
8471 2718 1
8471 6610 193
8471 9181 43
8472 5390 247
8472 5402 276
8472 6929 34
8473 468 13
8473 2570 188
8473 4473 70
8474 1081 264
8474 2764 46
8474 4597 114
8474 9323 283
8475 502 278
8475 750 5
8475 4017 57
8476 40 171
8476 64 155
8476 1771 295
8476 1869 221
8476 2580 251
8477 2611 148
8477 3416 268
8477 7638 128
8477 8780 194
8478 6879 132
8479 3611 26
8480 1524 268
8480 9823 5
8481 1943 33
8481 3540 18
8481 4457 170
8481 6500 280
8481 7145 224
8482 1690 243
8482 1924 64
8482 1982 280
8482 2326 280
8482 4508 2
8482 6431 10
8482 8988 33
8482 9113 286
8483 952 96
8483 3713 217
8483 4974 17
8483 7884 22
8483 9015 31
8484 2401 288
8484 3913 40
8484 3955 95
8484 5062 130
8484 8004 61
8484 8193 27
8485 112 8
8485 2968 200
8485 6212 99
8485 7073 32
8485 8407 116
8485 9956 74
8486 96 103
8486 377 87
8486 3519 258
8486 3669 23
8486 3872 164
8486 7529 253
8486 9953 249
8488 2000 298
8488 5319 189
8488 5474 219
8488 8836 42
8488 8992 251
8489 265 268
8489 425 184
8489 1956 285
8489 2572 290
8489 3103 181
8489 3683 4
8489 4718 280
8489 4948 82
8489 4966 232
8489 8788 251
8490 498 219
8490 1170 1
8490 1544 165
8490 1587 296
8490 3592 55
8491 1069 80
8491 1156 102
8491 2454 83
8491 4326 105
8491 6409 254
8492 142 122
8492 2668 16
8492 5640 133
8493 169 225
8493 2041 49
8493 2690 267
8493 4887 262
8494 3887 114
8494 6388 156
8494 8657 213
8494 9263 224
8495 850 208
8495 2100 202
8495 3305 211
8495 3767 81
8495 7186 49
8495 7202 52
8496 86 12
8496 742 27
8496 4634 140
8496 5646 183
8496 8231 168
8497 1763 190
8497 3724 168
8497 4453 0
8497 7617 201
8497 9531 238
8498 2223 90
8498 3736 12
8498 7369 191
8499 1243 273
8499 2187 76
8499 5520 244
8499 6962 46
8500 681 191
8500 1635 0
8500 3155 74
8500 4241 134
8500 5143 229
8501 9151 157
8502 1979 206
8502 2952 139
8503 1845 148
8503 2224 257
8503 3265 76
8503 9511 74
8504 2496 11
8504 3267 118
8504 5470 24
8504 7985 68
8505 591 292
8505 1128 54
8505 8279 247
8506 5143 220
8506 8700 156
8507 5881 217
8507 6801 143
8508 503 260
8508 6652 27
8508 7552 3
8509 9206 98
8510 422 174
8510 946 165
8511 158 143
8511 932 156
8512 91 21
8512 3369 46
8512 8986 81
8512 9086 226
8512 9793 256
8513 213 19
8513 2679 299
8513 9844 61
8514 799 110
8514 1078 296
8514 2095 187
8514 2304 58
8514 3336 83
8514 3934 133
8515 681 260
8515 7139 171
8515 7198 82
8515 7528 203
8516 1128 173
8516 1306 64
8516 3586 196
8516 7214 204
8516 9170 169
8517 791 288
8517 5189 190
8517 6345 131
8517 8488 168
8517 8751 79
8517 9562 179
8518 1112 25
8518 4759 239
8518 7674 62
8519 3079 246
8519 4646 61
8519 8353 258
8519 8666 147
8519 9587 93
8522 674 133
8522 1015 134
8522 2904 15
8522 4882 10
8522 7223 221
8522 7320 41
8522 8082 225
8522 8105 200
8522 8184 194
8523 1256 130
8523 8231 155
8523 9507 229
8524 1062 55
8524 2450 252
8524 8129 81
8525 175 60
8525 371 105
8525 7825 208
8525 7975 189
8526 3299 126
8526 3357 237
8526 4143 54
8526 4538 163
8526 5056 232
8527 2748 54
8527 3461 230
8528 1254 28
8528 2527 107
8528 3226 144
8528 3383 155
8528 5237 132
8528 5327 255
8528 6823 76
8528 9283 299
8529 132 9
8529 1540 205
8529 2333 75
8529 5072 289
8530 76 158
8530 4485 258
8530 6904 74
8530 7523 191
8530 8973 200
8531 1560 299
8531 3392 92
8531 7359 222
8532 1119 197
8532 3875 233
8532 7181 23
8533 2353 202
8533 4587 261
8533 5825 253
8534 201 211
8534 1840 244
8534 2196 37
8534 2541 40
8534 3838 224
8534 5178 137
8534 8149 20
8535 983 246
8535 1293 93
8535 5080 4
8535 8122 283
8535 8670 176
8536 1419 130
8536 3976 211
8536 9580 216
8537 654 140
8537 1026 70
8537 1610 55
8537 4398 127
8537 4914 254
8537 5129 228
8537 8612 104
8538 1495 216
8538 2136 159
8538 3728 223
8538 8631 250
8539 5139 197
8539 8353 160
8540 184 194
8540 325 78
8540 3245 8
8540 5671 98
8540 6190 210
8540 7973 122
8541 4882 173
8541 5681 95
8541 6117 219
8542 1129 233
8542 2738 211
8542 2974 110
8542 3059 180
8542 8367 173
8542 8854 254
8543 30 24
8543 118 163
8543 1795 156
8543 9832 4
8544 660 176
8544 1447 224
8544 7729 18
8545 852 209
8545 5488 80
8545 6813 295
8545 7409 195
8546 3874 131
8546 5668 63
8547 1575 229
8547 5479 214
8548 2192 102
8548 5216 284
8548 6473 53
8549 2806 4
8549 3258 76
8549 6285 30
8549 9032 96
8550 5 21
8550 466 69
8550 680 270
8551 286 203
8551 7067 32
8551 9487 26
8551 9530 248
8552 1274 61
8552 6095 21
8553 5545 124
8553 8208 1
8553 8746 44
8553 9693 95
8554 2042 113
8554 3881 89
8555 2889 16
8555 4439 177
8555 8208 131
8556 6802 49
8556 8675 278
8557 442 199
8557 5860 240
8557 9102 191
8557 9505 225
8558 2439 275
8558 3331 141
8558 7128 131
8558 7618 92
8559 2228 23
8559 2989 216
8559 8303 208
8560 114 184
8560 1313 42
8560 1945 131
8560 1998 162
8560 2135 68
8560 2302 261
8560 9176 235
8561 128 110
8561 931 57
8562 2753 268
8562 9863 244
8563 74 132
8563 1363 239
8563 4755 121
8564 2555 190
8564 4214 124
8564 9865 289
8564 9999 266
8565 501 117
8565 2336 216
8565 2902 232
8565 3778 149
8565 6904 66
8566 5582 231
8566 5982 244
8567 1413 251
8567 3801 238
8567 6815 134
8568 1496 110
8568 3538 74
8568 5101 139
8568 6274 120
8569 2073 255
8569 2654 27
8569 2807 135
8569 4479 222
8569 6120 93
8569 9046 3
8570 2568 7
8570 2741 114
8570 3200 265
8571 664 290
8571 1311 32
8571 1532 179
8571 2393 14
8571 2890 295
8571 4529 173
8571 7554 227
8571 7734 82
8571 7858 67
8571 7944 103
8572 6181 20
8573 4653 236
8574 319 51
8574 2999 152
8574 3994 158
8574 4000 44
8574 7984 49
8574 9859 102
8575 8 76
8575 413 64
8575 903 148
8575 3949 76
8575 6996 203
8575 7913 78
8576 2689 196
8576 2713 203
8576 3068 277
8576 5619 226
8576 5901 211
8576 9299 113
8577 3671 22
8577 5249 167
8578 1512 6
8578 2509 124
8578 2719 17
8578 3987 67
8578 5206 250
8578 5297 216
8579 1673 10
8580 3473 237
8580 5477 16
8580 8179 227
8580 9831 281
8581 2304 231
8581 2448 291
8582 202 175
8582 1961 257
8582 8077 95
8583 2116 280
8583 2629 217
8584 4985 191
8585 1344 256
8585 7991 78
8586 3030 261
8586 3271 231
8586 8888 224
8587 583 45
8587 888 191
8587 3396 287
8587 5850 10
8587 9602 243
8588 2980 167
8588 3382 26
8588 5767 188
8589 837 46
8589 4554 198
8589 6264 233
8589 6350 85
8589 6534 162
8589 7118 118
8590 5626 94
8590 8991 94
8590 9076 240
8591 822 131
8591 1347 68
8591 5904 268
8591 6897 113
8592 28 54
8592 1388 68
8592 1826 16
8592 3921 240
8592 8011 43
8593 799 162
8593 3594 240
8594 9090 138
8595 234 107
8595 1084 13
8595 1826 45
8595 3129 27
8595 7289 196
8595 7612 235
8595 8734 55
8595 9720 73
8596 97 0
8596 927 148
8596 2925 228
8596 3094 163
8596 6884 276
8596 7275 208
8597 342 292
8597 1341 179
8597 4322 95
8597 6201 274
8597 8567 235
8598 2746 30
8598 7220 85
8598 8134 184
8598 8458 261
8599 2249 295
8599 2789 3
8599 2927 62
8599 4643 255
8599 5045 164
8599 5370 231
8599 5586 36
8600 573 126
8600 1070 5
8600 2059 195
8600 6512 224
8601 3027 88
8601 9742 93
8603 776 299
8603 4269 201
8603 7908 263
8603 8428 296
8604 4653 124
8605 3774 162
8605 5614 173
8606 1263 84
8606 1513 292
8606 4652 185
8606 6941 183
8606 8582 135
8607 55 251
8607 497 10
8607 928 7
8607 4983 36
8608 1046 77
8608 2109 5
8608 5640 185
8609 33 105
8609 352 174
8609 920 0
8609 3923 216
8609 7419 217
8609 9852 16
8610 355 97
8610 1136 206
8610 4550 224
8610 7955 99
8610 9158 257
8611 1354 179
8611 2789 60
8611 5471 238
8611 5554 0
8611 5712 209
8611 8278 135
8611 9697 116
8612 2094 257
8612 5183 42
8612 9123 141
8613 600 152
8613 4610 140
8613 4631 248
8613 8361 244
8613 9055 147
8614 222 217
8614 1618 139
8614 1619 161
8614 3948 184
8614 5799 134
8614 8676 277
8614 9428 13
8614 9891 214
8615 487 10
8615 3642 218
8615 4173 254
8615 6065 12
8616 4357 20
8616 5750 89
8617 2150 36
8617 2359 106
8618 213 87
8618 942 148
8618 1720 37
8618 2400 59
8618 2768 260
8619 463 55
8619 2684 13
8620 3249 72
8620 9355 294
8621 1663 158
8621 2095 57
8621 5193 38
8621 7034 240
8621 7110 201
8621 7242 4
8622 6167 69
8622 7410 60
8622 7673 119
8623 946 22
8623 2513 10
8623 7254 178
8623 7267 128
8624 5649 96
8624 7075 200
8624 7204 156
8624 8413 45
8625 524 287
8625 2555 51
8625 9782 81
8625 9888 22
8626 1037 271
8626 2631 80
8626 8047 229
8626 8733 72
8627 2005 46
8627 4236 196
8627 4867 181
8627 7115 166
8627 7200 262
8627 7642 55
8627 8298 245
8628 542 177
8628 1656 168
8628 1908 168
8628 2266 291
8628 3683 194
8629 1251 144
8629 2851 88
8629 5420 89
8629 6984 225
8629 8447 243
8630 6240 182
8630 7534 66
8630 8750 26
8631 2374 201
8631 4201 267
8631 7059 136
8632 3649 163
8633 1496 224
8633 3509 257
8633 3614 234
8634 7817 251
8634 8388 275
8635 1274 190
8635 2547 164
8635 4939 278
8635 6832 193
8636 1210 117
8636 2139 272
8636 2355 167
8636 9458 167
8637 30 87
8637 634 212
8637 2660 224
8637 5599 181
8637 6703 167
8638 1770 49
8638 3734 72
8638 4237 210
8638 5664 267
8638 6930 213
8638 7403 290
8638 7754 161
8638 8149 197
8638 8556 86
8639 2170 180
8639 7046 181
8639 8958 94
8639 9266 156
8640 2667 86
8641 323 100
8641 7354 88
8641 9998 158
8642 79 242
8642 1343 238
8643 2333 92
8643 5722 243
8643 6663 177
8643 7465 272
8644 1965 288
8644 2330 42
8644 3826 236
8645 4733 105
8646 6718 138
8646 6899 257
8646 7257 283
8647 2711 197
8647 3162 269
8647 8749 144
8647 9897 20
8648 1888 63
8648 9554 137
8649 6102 217
8649 6867 262
8650 1376 221
8650 2623 237
8650 4042 118
8650 9922 234
8651 21 299
8651 2967 150
8651 3863 299
8652 480 74
8652 1317 22
8652 2753 261
8652 9856 3
8653 366 267
8653 605 12
8653 1854 178
8653 1953 229
8653 6085 167
8654 572 42
8654 8449 293
8655 530 42
8655 6828 66
8655 8516 203
8656 1467 132
8656 8027 38
8657 1744 279
8657 5010 156
8657 5379 66
8657 8214 19
8657 8629 114
8658 715 8
8658 3600 154
8658 7220 282
8659 235 96
8659 2282 36
8659 2584 101
8659 5679 89
8660 326 259
8660 2390 282
8661 3728 234
8661 4094 72
8661 6640 261
8661 7893 255
8661 8484 166
8662 1629 187
8662 2093 104
8662 3011 25
8662 6285 57
8662 8206 212
8662 9132 290
8663 1277 275
8663 4737 267
8663 5317 245
8663 5394 29
8663 9902 24
8664 3802 56
8664 3962 120
8664 4765 141
8664 9908 272
8665 1225 223
8665 4173 282
8666 4750 283
8666 7497 200
8667 826 226
8667 1437 155
8667 2917 198
8667 4608 193
8667 6411 128
8667 8953 246
8668 484 153
8668 5930 17
8669 4463 124
8669 6205 72
8669 8254 158
8670 241 282
8670 4605 70
8670 5602 7
8670 7442 8
8670 7459 287
8670 8290 85
8670 9452 162
8671 5370 24
8672 153 104
8672 1563 2
8672 7172 163
8672 8588 135
8672 8905 281
8673 1377 158
8673 2752 54
8674 3309 261
8674 4103 237
8674 8424 43
8674 9948 293
8675 1704 219
8675 3449 120
8675 4792 82
8675 5332 224
8675 7739 109
8675 7861 244
8676 5792 289
8676 7910 146
8677 1372 180
8677 2608 226
8677 6804 201
8677 6872 236
8678 409 21
8678 456 206
8678 1174 236
8678 2187 250
8678 7152 47
8679 820 151
8679 7116 207
8680 1921 232
8680 9926 178
8681 3778 104
8681 4530 289
8681 6542 293
8681 8017 164
8681 9553 71
8682 728 68
8682 1166 183
8682 1867 80
8682 4779 138
8683 381 12
8683 1547 40
8683 1683 189
8683 3481 229
8683 7876 291
8683 8213 292
8684 792 167
8684 2591 97
8684 2678 148
8684 8212 241
8685 330 86
8685 5280 279
8685 8666 54
8686 6970 279
8686 8034 191
8686 9445 72
8687 1121 295
8687 6090 164
8687 7107 262
8687 8782 98
8688 1600 222
8688 1996 125
8688 2531 63
8688 3308 112
8689 244 71
8689 2264 110
8689 3993 25
8689 4710 256
8689 6071 275
8689 6113 108
8690 5416 51
8690 5419 24
8690 9890 290
8691 2700 9
8691 4893 4
8691 5206 52
8691 8064 287
8692 1114 287
8692 1425 55
8692 8234 70
8692 9539 147
8693 1604 161
8694 8618 138
8694 8803 175
8695 2317 284
8695 2382 294
8695 2457 283
8695 5180 15
8695 7617 238
8695 7880 196
8696 1153 1
8696 2717 32
8696 3331 216
8696 4115 234
8696 5628 89
8697 293 213
8697 397 234
8697 713 199
